Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Cricetidae,90768,180299,Active,Microtus longicaudus,long-tailed vole,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Cricetidae,91701,180310,Active,Microtus montanus,montane vole,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Cricetidae,91768,180371,Active,Neotoma cinerea,bushy-tailed woodrat,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Cricetidae,91772,180375,Active,Neotoma mexicana,mexican woodrat,,Probably Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Cricetidae,91709,180318,Active,Ondatra zibethicus,muskrat,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Cricetidae,90743,180276,Active,Peromyscus maniculatus,deer mouse,Peromyscus maniculatus rufinus,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Cricetidae,260607,552496,Active,Peromyscus nasutus,rock mouse,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Cricetidae,91754,180359,Active,Phenacomys intermedius,heather vole,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Dipodidae,91785,180387,Active,Zapus princeps,western jumping mouse,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Erethizontidae,91792,180393,Active,Erethizon dorsatum,porcupine,Erethizon dorsatum epixanthum,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Geomyidae,90690,180228,Active,Thomomys talpoides,northern pocket gopher,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,89669,180140,Active,Marmota flaviventris,yellow-bellied marmot,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,89705,180173,Active,Sciurus aberti,Abert's squirrel,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,89704,180172,Active,Sciurus niger,Fox Squirrel,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,89682,180152,Active,Spermophilus elegans,Wyoming ground squirrel,Spermophilus elegans elegans,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,89684,180154,Active,Spermophilus lateralis,golden-mantled ground squirrel,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,89694,180163,Active,Spermophilus variegatus,rock squirrel,,Probably Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,90653,180195,Active,Tamias minimus,least chipmunk,Tamias minimus operarius,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,90661,180201,Active,Tamias quadrivittatus,Colorado chipmunk,,Probably Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,90669,180209,Active,Tamias umbrinus,uinta chipmunk,,Present
ROMO,Rocky Mountain National Park,Mammal,1,Rodentia,Sciuridae,89697,180166,Active,Tamiasciurus hudsonicus,"chickaree, Pine Squirrel",,Present
ROMO,Rocky Mountain National Park,Reptile,3,Squamata,Colubridae,79032,174142,Active,Thamnophis elegans,western terrestrial garter snake,,Present
ROMO,Rocky Mountain National Park,Reptile,3,Squamata,Iguanidae,77517,173865,Active,Sceloporus undulatus,Eastern fence lizard,,Probably Present
