Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Phrynosomatidae,78408,173943,Active,Phrynosoma platyrhinos,Desert Horned Lizard,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Scincidae,78434,173967,Active,Eumeces multivirgatus,Many-lined Skink,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Scincidae,78438,173970,Active,Eumeces skiltonianus,Western Skink,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Teiidae,78496,174021,Active,Cnemidophorus inornatus,Little Striped Whiptail,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Teiidae,119618,208940,Active,Cnemidophorus tigris,Western Whiptail,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Teiidae,119626,208948,Active,Cnemidophorus velox,Plateau Striped Whiptail,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Viperidae,80826,174310,Active,Crotalus atrox,"Western Diamondback Rattlesnake, Western Diamond-backed Rattlesnake",,Probably Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Viperidae,80829,174313,Active,Crotalus mitchellii,Speckled Rattlesnake,Crotalus mitchelli,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Viperidae,80830,174314,Active,Crotalus molossus,"Black-tailed Rattlesnake, Western Black-tailed Rattlesnake",,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Viperidae,537792,683061,Active,Crotalus oreganus abyssus,"Grand Canyon rattlesnake, Pink rattlesnake","Crotalus viridis abyssus, Crotalus confluentus abyssus",Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Viperidae,538636,683066,Active,Crotalus oreganus lutosus,Great Basin Rattlesnake,"Crotalus lutosus, Crotalus viridis lutosus",Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Viperidae,80833,174317,Active,Crotalus scutulatus,Mohave Green,,Probably Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Viperidae,80835,174319,Active,Crotalus viridis,"Prairie Rattlesnake, Western Rattlesnake",,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Viperidae,118338,209545,Active,Crotalus viridis nuntius,Hopi Rattlesnake,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Xantusiidae,78976,174092,Active,Xantusia vigilis,Desert Night Lizard,,Present
GRCA,Grand Canyon National Park,Reptile,3,Testudines,Testudinidae,77507,173856,Active,Gopherus agassizii,"Agassiz's Desert Tortoise, Desert Tortoise, Mohave Desert Tortoise, Mojave Desert Tortoise",,Present
